method,damping,step,time,position_error,orientation_error,max_dq,condition_number,clipped
dls,0.01,1241,2.482,0.00992236,0.015896,0.061059,38.7408,0
dls,0.01,1242,2.484,0.0099187,0.0158973,0.0610785,38.8628,0
dls,0.01,1243,2.486,0.00991505,0.0158986,0.0610979,38.9856,0
dls,0.01,1244,2.488,0.0099114,0.0158998,0.0611172,39.1092,0
dls,0.01,1245,2.49,0.00990774,0.0159011,0.0611365,39.2337,0
dls,0.01,1246,2.492,0.00990409,0.0159024,0.0611557,39.359,0
dls,0.01,1247,2.494,0.00990044,0.0159036,0.0611749,39.4852,0
dls,0.01,1248,2.496,0.00989679,0.0159049,0.061194,39.6123,0
dls,0.01,1249,2.498,0.00989314,0.0159061,0.0612131,39.7402,0
dls,0.01,1250,2.5,0.0098895,0.0159073,0.0612321,39.869,0
dls,0.01,1251,2.502,0.00988585,0.0159086,0.0612511,39.9987,0
dls,0.01,1252,2.504,0.0098822,0.0159098,0.0612701,40.1294,0
dls,0.01,1253,2.506,0.00987856,0.015911,0.0612889,40.2609,0
dls,0.01,1254,2.508,0.00987492,0.0159122,0.0613078,40.3934,0
dls,0.01,1255,2.51,0.00987128,0.0159134,0.0613265,40.5268,0
dls,0.01,1256,2.512,0.00986764,0.0159146,0.0613452,40.6611,0
dls,0.01,1257,2.514,0.009864,0.0159158,0.0613639,40.7964,0
dls,0.01,1258,2.516,0.00986036,0.015917,0.0613825,40.9327,0
dls,0.01,1259,2.518,0.00985673,0.0159182,0.0614011,41.0699,0
dls,0.01,1260,2.52,0.0098531,0.0159194,0.0614196,41.2081,0
dls,0.01,1261,2.522,0.00984946,0.0159206,0.061438,41.3473,0
dls,0.01,1262,2.524,0.00984584,0.0159217,0.0614564,41.4875,0
dls,0.01,1263,2.526,0.00984221,0.0159229,0.0614748,41.6287,0
dls,0.01,1264,2.528,0.00983858,0.0159241,0.0614931,41.771,0
dls,0.01,1265,2.53,0.00983496,0.0159252,0.0615113,41.9143,0
dls,0.01,1266,2.532,0.00983134,0.0159264,0.0615295,42.0586,0
dls,0.01,1267,2.534,0.00982772,0.0159275,0.0615476,42.204,0
dls,0.01,1268,2.536,0.00982411,0.0159287,0.0615657,42.3505,0
dls,0.01,1269,2.538,0.00982049,0.0159298,0.0615837,42.4981,0
dls,0.01,1270,2.54,0.00981688,0.015931,0.0616017,42.6467,0
dls,0.01,1271,2.542,0.00981327,0.0159321,0.0616196,42.7965,0
dls,0.01,1272,2.544,0.00980967,0.0159332,0.0616374,42.9473,0
dls,0.01,1273,2.546,0.00980607,0.0159343,0.0616552,43.0993,0
dls,0.01,1274,2.548,0.00980247,0.0159354,0.061673,43.2525,0
dls,0.01,1275,2.55,0.00979887,0.0159365,0.0616907,43.4068,0
dls,0.01,1276,2.552,0.00979527,0.0159376,0.0617083,43.5623,0
dls,0.01,1277,2.554,0.00979168,0.0159387,0.0617258,43.7189,0
dls,0.01,1278,2.556,0.0097881,0.0159398,0.0617434,43.8768,0
dls,0.01,1279,2.558,0.00978451,0.0159409,0.0617608,44.0359,0
dls,0.01,1280,2.56,0.00978093,0.015942,0.0617782,44.1962,0
dls,0.01,1281,2.562,0.00977735,0.0159431,0.0617955,44.3577,0
dls,0.01,1282,2.564,0.00977378,0.0159441,0.0618128,44.5205,0
dls,0.01,1283,2.566,0.00977021,0.0159452,0.06183,44.6845,0
dls,0.01,1284,2.568,0.00976664,0.0159463,0.0618472,44.8499,0
dls,0.01,1285,2.57,0.00976308,0.0159473,0.0618643,45.0165,0
dls,0.01,1286,2.572,0.00975952,0.0159484,0.0618813,45.1844,0
dls,0.01,1287,2.574,0.00975596,0.0159494,0.0618983,45.3537,0
dls,0.01,1288,2.576,0.00975241,0.0159505,0.0619152,45.5243,0
dls,0.01,1289,2.578,0.00974886,0.0159515,0.0619321,45.6962,0
dls,0.01,1290,2.58,0.00974532,0.0159525,0.0619489,45.8696,0
dls,0.01,1291,2.582,0.00974178,0.0159535,0.0619656,46.0443,0
dls,0.01,1292,2.584,0.00973824,0.0159545,0.0619823,46.2204,0
dls,0.01,1293,2.586,0.00973471,0.0159556,0.0619989,46.398,0
dls,0.01,1294,2.588,0.00973119,0.0159566,0.0620154,46.577,0
dls,0.01,1295,2.59,0.00972766,0.0159576,0.0620319,46.7574,0
dls,0.01,1296,2.592,0.00972415,0.0159586,0.0620483,46.9394,0
dls,0.01,1297,2.594,0.00972063,0.0159595,0.0620646,47.1228,0
dls,0.01,1298,2.596,0.00971713,0.0159605,0.0620809,47.3077,0
dls,0.01,1299,2.598,0.00971362,0.0159615,0.0620971,47.4942,0
dls,0.01,1300,2.6,0.00971012,0.0159625,0.0621132,47.6822,0
dls,0.01,1301,2.602,0.00970663,0.0159634,0.0621293,47.8718,0
dls,0.01,1302,2.604,0.00970314,0.0159644,0.0621453,48.0629,0
dls,0.01,1303,2.606,0.00969966,0.0159654,0.0621612,48.2557,0
dls,0.01,1304,2.608,0.00969618,0.0159663,0.0621771,48.4501,0
dls,0.01,1305,2.61,0.00969271,0.0159673,0.0621928,48.6462,0
dls,0.01,1306,2.612,0.00968924,0.0159682,0.0622085,48.8439,0
dls,0.01,1307,2.614,0.00968578,0.0159691,0.0622242,49.0433,0
dls,0.01,1308,2.616,0.00968232,0.0159701,0.0622397,49.2444,0
dls,0.01,1309,2.618,0.00967887,0.015971,0.0622552,49.4472,0
dls,0.01,1310,2.62,0.00967543,0.0159719,0.0622706,49.6518,0
dls,0.01,1311,2.622,0.00967199,0.0159728,0.0622859,49.8582,0
dls,0.01,1312,2.624,0.00966855,0.0159737,0.0623012,50.0664,0
dls,0.01,1313,2.626,0.00966513,0.0159746,0.0623163,50.2764,0
dls,0.01,1314,2.628,0.0096617,0.0159755,0.0623314,50.4883,0
dls,0.01,1315,2.63,0.00965829,0.0159764,0.0623464,50.702,0
dls,0.01,1316,2.632,0.00965488,0.0159773,0.0623614,50.9176,0
dls,0.01,1317,2.634,0.00965148,0.0159782,0.0623762,51.1351,0
dls,0.01,1318,2.636,0.00964808,0.015979,0.0623909,51.3546,0
dls,0.01,1319,2.638,0.00964469,0.0159799,0.0624056,51.5761,0
dls,0.01,1320,2.64,0.00964131,0.0159807,0.0624202,51.7995,0
dls,0.01,1321,2.642,0.00963793,0.0159816,0.0624346,52.025,0
dls,0.01,1322,2.644,0.00963456,0.0159824,0.062449,52.2525,0
dls,0.01,1323,2.646,0.0096312,0.0159833,0.0624633,52.4821,0
dls,0.01,1324,2.648,0.00962784,0.0159841,0.0624775,52.7139,0
dls,0.01,1325,2.65,0.00962449,0.015985,0.0624916,52.9477,0
dls,0.01,1326,2.652,0.00962115,0.0159858,0.0625056,53.1837,0
dls,0.01,1327,2.654,0.00961782,0.0159866,0.0625195,53.422,0
dls,0.01,1328,2.656,0.00961449,0.0159874,0.0625334,53.6624,0
dls,0.01,1329,2.658,0.00961117,0.0159882,0.0625471,53.9051,0
dls,0.01,1330,2.66,0.00960785,0.015989,0.0625606,54.1501,0
dls,0.01,1331,2.662,0.00960455,0.0159898,0.0625741,54.3974,0
dls,0.01,1332,2.664,0.00960125,0.0159906,0.0625875,54.6471,0
dls,0.01,1333,2.666,0.00959796,0.0159914,0.0626008,54.8991,0
dls,0.01,1334,2.668,0.00959468,0.0159922,0.0626139,55.1536,0
dls,0.01,1335,2.67,0.0095914,0.0159929,0.062627,55.4105,0
dls,0.01,1336,2.672,0.00958814,0.0159937,0.0626399,55.6699,0
dls,0.01,1337,2.674,0.00958488,0.0159945,0.0626527,55.9319,0
dls,0.01,1338,2.676,0.00958163,0.0159952,0.0626654,56.1964,0
dls,0.01,1339,2.678,0.00957839,0.015996,0.0626779,56.4635,0
dls,0.01,1340,2.68,0.00957515,0.0159967,0.0626903,56.7332,0
dls,0.01,1341,2.682,0.00957193,0.0159974,0.0627026,57.0056,0
dls,0.01,1342,2.684,0.00956871,0.0159982,0.0627148,57.2807,0
dls,0.01,1343,2.686,0.0095655,0.0159989,0.0627268,57.5586,0
dls,0.01,1344,2.688,0.00956231,0.0159996,0.0627387,57.8393,0
dls,0.01,1345,2.69,0.00955911,0.0160003,0.0627504,58.1228,0
dls,0.01,1346,2.692,0.00955593,0.016001,0.062762,58.4092,0
dls,0.01,1347,2.694,0.00955276,0.0160017,0.0627734,58.6985,0
dls,0.01,1348,2.696,0.0095496,0.0160024,0.0627847,58.9908,0
dls,0.01,1349,2.698,0.00954644,0.0160031,0.0627959,59.2861,0
dls,0.01,1350,2.7,0.0095433,0.0160038,0.0628068,59.5845,0
dls,0.01,1351,2.702,0.00954016,0.0160044,0.0628176,59.886,0
dls,0.01,1352,2.704,0.00953704,0.0160051,0.0628283,60.1906,0
dls,0.01,1353,2.706,0.00953392,0.0160058,0.0628387,60.4984,0
dls,0.01,1354,2.708,0.00953082,0.0160064,0.062849,60.8095,0
dls,0.01,1355,2.71,0.00952772,0.0160071,0.0628591,61.1238,0
dls,0.01,1356,2.712,0.00952463,0.0160077,0.062869,61.4416,0
dls,0.01,1357,2.714,0.00952156,0.0160084,0.0628788,61.7627,0
dls,0.01,1358,2.716,0.00951849,0.016009,0.0628883,62.0873,0
dls,0.01,1359,2.718,0.00951544,0.0160096,0.0628976,62.4154,0
dls,0.01,1360,2.72,0.00951239,0.0160102,0.0629067,62.7471,0
dls,0.01,1361,2.722,0.00950935,0.0160109,0.0629157,63.0824,0
dls,0.01,1362,2.724,0.00950633,0.0160115,0.0629244,63.4214,0
dls,0.01,1363,2.726,0.00950332,0.0160121,0.0629328,63.7642,0
dls,0.01,1364,2.728,0.00950031,0.0160127,0.0629411,64.1108,0
dls,0.01,1365,2.73,0.00949732,0.0160133,0.0629491,64.4612,0
dls,0.01,1366,2.732,0.00949434,0.0160138,0.0629569,64.8156,0
dls,0.01,1367,2.734,0.00949137,0.0160144,0.0629644,65.1739,0
dls,0.01,1368,2.736,0.00948841,0.016015,0.0629717,65.5364,0
dls,0.01,1369,2.738,0.00948547,0.0160156,0.0629787,65.903,0
dls,0.01,1370,2.74,0.00948253,0.0160161,0.0629854,66.2737,0
dls,0.01,1371,2.742,0.00947961,0.0160167,0.0629919,66.6488,0
dls,0.01,1372,2.744,0.0094767,0.0160172,0.062998,67.0282,0
dls,0.01,1373,2.746,0.0094738,0.0160178,0.0630039,67.412,0
dls,0.01,1374,2.748,0.00947091,0.0160183,0.0630095,67.8004,0
dls,0.01,1375,2.75,0.00946803,0.0160188,0.0630148,68.1933,0
dls,0.01,1376,2.752,0.00946517,0.0160193,0.0630197,68.5908,0
dls,0.01,1377,2.754,0.00946232,0.0160199,0.0630243,68.9931,0
dls,0.01,1378,2.756,0.00945948,0.0160204,0.0630286,69.4002,0
dls,0.01,1379,2.758,0.00945665,0.0160209,0.0630326,69.8123,0
dls,0.01,1380,2.76,0.00945384,0.0160214,0.0630361,70.2293,0
dls,0.01,1381,2.762,0.00945104,0.0160219,0.0630393,70.6514,0
dls,0.01,1382,2.764,0.00944825,0.0160224,0.0630422,71.0786,0
dls,0.01,1383,2.766,0.00944548,0.0160228,0.0630446,71.5111,0
dls,0.01,1384,2.768,0.00944272,0.0160233,0.0630466,71.949,0
dls,0.01,1385,2.77,0.00943997,0.0160238,0.0630482,72.3923,0
dls,0.01,1386,2.772,0.00943724,0.0160242,0.0630494,72.8412,0
dls,0.01,1387,2.774,0.00943452,0.0160247,0.0630502,73.2957,0
dls,0.01,1388,2.776,0.00943181,0.0160252,0.0630504,73.756,0
dls,0.01,1389,2.778,0.00942912,0.0160256,0.0630503,74.2222,0
dls,0.01,1390,2.78,0.00942644,0.016026,0.0630496,74.6943,0
dls,0.01,1391,2.782,0.00942378,0.0160265,0.0630484,75.1725,0
dls,0.01,1392,2.784,0.00942113,0.0160269,0.0630467,75.6569,0
dls,0.01,1393,2.786,0.0094185,0.0160273,0.0630445,76.1477,0
dls,0.01,1394,2.788,0.00941588,0.0160277,0.0630417,76.6448,0
dls,0.01,1395,2.79,0.00941327,0.0160282,0.0630384,77.1485,0
dls,0.01,1396,2.792,0.00941068,0.0160286,0.0630344,77.6589,0
dls,0.01,1397,2.794,0.00940811,0.016029,0.0630299,78.1762,0
dls,0.01,1398,2.796,0.00940555,0.0160294,0.0630247,78.7003,0
dls,0.01,1399,2.798,0.00940301,0.0160298,0.0630189,79.2316,0
dls,0.01,1400,2.8,0.00940048,0.0160301,0.0630124,79.77,0
dls,0.01,1401,2.802,0.00939797,0.0160305,0.0630053,80.3158,0
dls,0.01,1402,2.804,0.00939548,0.0160309,0.0629974,80.8691,0
dls,0.01,1403,2.806,0.009393,0.0160313,0.0629888,81.4301,0
dls,0.01,1404,2.808,0.00939054,0.0160316,0.0629794,81.9989,0
dls,0.01,1405,2.81,0.0093881,0.016032,0.0629692,82.5756,0
dls,0.01,1406,2.812,0.00938567,0.0160324,0.0629583,83.1605,0
dls,0.01,1407,2.814,0.00938326,0.0160327,0.0629465,83.7536,0
dls,0.01,1408,2.816,0.00938087,0.016033,0.0629338,84.3552,0
dls,0.01,1409,2.818,0.00937849,0.0160334,0.0629202,84.9655,0
dls,0.01,1410,2.82,0.00937613,0.0160337,0.0629058,85.5845,0
dls,0.01,1411,2.822,0.00937379,0.0160341,0.0628903,86.2125,0
dls,0.01,1412,2.824,0.00937147,0.0160344,0.0628739,86.8497,0
dls,0.01,1413,2.826,0.00936917,0.0160347,0.0628564,87.4963,0
dls,0.01,1414,2.828,0.00936689,0.016035,0.0628379,88.1524,0
dls,0.01,1415,2.83,0.00936462,0.0160354,0.0628183,88.8182,0
dls,0.01,1416,2.832,0.00936237,0.0160357,0.0627976,89.4941,0
dls,0.01,1417,2.834,0.00936015,0.016036,0.0627757,90.1801,0
dls,0.01,1418,2.836,0.00935794,0.0160363,0.0627526,90.8765,0
dls,0.01,1419,2.838,0.00935575,0.0160366,0.0627282,91.5836,0
dls,0.01,1420,2.84,0.00935359,0.0160369,0.0627025,92.3015,0
dls,0.01,1421,2.842,0.00935144,0.0160372,0.0626756,93.0304,0
dls,0.01,1422,2.844,0.00934931,0.0160375,0.0626472,93.7707,0
dls,0.01,1423,2.846,0.00934721,0.0160378,0.0626174,94.5226,0
dls,0.01,1424,2.848,0.00934512,0.0160381,0.0625861,95.2863,0
dls,0.01,1425,2.85,0.00934306,0.0160384,0.0625533,96.0621,0
dls,0.01,1426,2.852,0.00934102,0.0160387,0.0625189,96.8502,0
dls,0.01,1427,2.854,0.009339,0.0160389,0.0624829,97.651,0
dls,0.01,1428,2.856,0.009337,0.0160392,0.0624452,98.4647,0
dls,0.01,1429,2.858,0.00933503,0.0160395,0.0624057,99.2915,0
dls,0.01,1430,2.86,0.00933307,0.0160398,0.0623644,100.132,0
dls,0.01,1431,2.862,0.00933115,0.0160401,0.0623213,100.986,0
dls,0.01,1432,2.864,0.00932924,0.0160403,0.0622762,101.854,0
dls,0.01,1433,2.866,0.00932736,0.0160406,0.0622291,102.737,0
dls,0.01,1434,2.868,0.0093255,0.0160409,0.06218,103.635,0
dls,0.01,1435,2.87,0.00932367,0.0160412,0.0621286,104.547,0
dls,0.01,1436,2.872,0.00932186,0.0160415,0.0620751,105.475,0
dls,0.01,1437,2.874,0.00932008,0.0160418,0.0620193,106.419,0
dls,0.01,1438,2.876,0.00931832,0.016042,0.0619611,107.379,0
dls,0.01,1439,2.878,0.00931658,0.0160423,0.0619005,108.356,0
dls,0.01,1440,2.88,0.00931488,0.0160426,0.0618373,109.35,0
dls,0.01,1441,2.882,0.0093132,0.0160429,0.0617715,110.36,0
dls,0.01,1442,2.884,0.00931154,0.0160432,0.061703,111.389,0
dls,0.01,1443,2.886,0.00930992,0.0160435,0.0616317,112.436,0
dls,0.01,1444,2.888,0.00930832,0.0160438,0.0615575,113.501,0
dls,0.01,1445,2.89,0.00930675,0.0160441,0.0614803,114.586,0
dls,0.01,1446,2.892,0.00930521,0.0160444,0.0614001,115.69,0
dls,0.01,1447,2.894,0.00930369,0.0160447,0.0613166,116.814,0
dls,0.01,1448,2.896,0.00930221,0.0160451,0.0612298,117.958,0
dls,0.01,1449,2.898,0.00930075,0.0160454,0.0611397,119.124,0
dls,0.01,1450,2.9,0.00929932,0.0160457,0.061046,120.31,0
dls,0.01,1451,2.902,0.00929793,0.0160461,0.0609487,121.519,0
dls,0.01,1452,2.904,0.00929656,0.0160464,0.0608477,122.75,0
dls,0.01,1453,2.906,0.00929523,0.0160468,0.0607427,124.005,0
dls,0.01,1454,2.908,0.00929393,0.0160472,0.0606338,125.282,0
dls,0.01,1455,2.91,0.00929265,0.0160475,0.0605208,126.584,0
dls,0.01,1456,2.912,0.00929142,0.0160479,0.0604036,127.911,0
dls,0.01,1457,2.914,0.00929021,0.0160483,0.060282,129.263,0
dls,0.01,1458,2.916,0.00928904,0.0160487,0.0601559,130.641,0
dls,0.01,1459,2.918,0.0092879,0.0160492,0.0600251,132.045,0
dls,0.01,1460,2.92,0.00928679,0.0160496,0.0598896,133.477,0
dls,0.01,1461,2.922,0.00928572,0.0160501,0.0597492,134.936,0
dls,0.01,1462,2.924,0.00928468,0.0160505,0.0596037,136.425,0
dls,0.01,1463,2.926,0.00928368,0.016051,0.059453,137.942,0
dls,0.01,1464,2.928,0.00928271,0.0160515,0.059297,139.489,0
dls,0.01,1465,2.93,0.00928178,0.016052,0.0591354,141.067,0
dls,0.01,1466,2.932,0.00928088,0.0160526,0.0589682,142.676,0
dls,0.01,1467,2.934,0.00928003,0.0160531,0.0587953,144.318,0
dls,0.01,1468,2.936,0.0092792,0.0160537,0.0586164,145.992,0
dls,0.01,1469,2.938,0.00927842,0.0160543,0.0584314,147.7,0
dls,0.01,1470,2.94,0.00927767,0.0160549,0.0582401,149.442,0
dls,0.01,1471,2.942,0.00927696,0.0160555,0.0580424,151.22,0
dls,0.01,1472,2.944,0.00927629,0.0160562,0.0578382,153.034,0
dls,0.01,1473,2.946,0.00927565,0.0160569,0.0576273,154.885,0
dls,0.01,1474,2.948,0.00927506,0.0160576,0.0574095,156.773,0
dls,0.01,1475,2.95,0.0092745,0.0160583,0.0571847,158.701,0
dls,0.01,1476,2.952,0.00927398,0.0160591,0.0569528,160.667,0
dls,0.01,1477,2.954,0.0092735,0.0160599,0.0567136,162.675,0
dls,0.01,1478,2.956,0.00927306,0.0160607,0.0564669,164.723,0
dls,0.01,1479,2.958,0.00927266,0.0160616,0.0562127,166.814,0
dls,0.01,1480,2.96,0.0092723,0.0160625,0.0559508,168.948,0
dls,0.01,1481,2.962,0.00927197,0.0160634,0.055681,171.126,0
dls,0.01,1482,2.964,0.00927169,0.0160643,0.0554033,173.349,0
dls,0.01,1483,2.966,0.00927144,0.0160653,0.0551176,175.619,0
dls,0.01,1484,2.968,0.00927123,0.0160663,0.0548237,177.935,0
dls,0.01,1485,2.97,0.00927106,0.0160674,0.0545215,180.299,0
dls,0.01,1486,2.972,0.00927093,0.0160684,0.0542109,182.712,0
dls,0.01,1487,2.974,0.00927083,0.0160696,0.0538919,185.175,0
dls,0.01,1488,2.976,0.00927078,0.0160707,0.0535643,187.689,0
dls,0.01,1489,2.978,0.00927076,0.0160719,0.0532282,190.255,0
dls,0.01,1490,2.98,0.00927077,0.0160732,0.0528835,192.873,0
dls,0.01,1491,2.982,0.00927082,0.0160744,0.0525301,195.545,0
dls,0.01,1492,2.984,0.00927091,0.0160757,0.0521679,198.272,0
dls,0.01,1493,2.986,0.00927103,0.0160771,0.0517971,201.055,0
dls,0.01,1494,2.988,0.00927118,0.0160785,0.0514176,203.894,0
dls,0.01,1495,2.99,0.00927136,0.0160799,0.0510293,206.79,0
dls,0.01,1496,2.992,0.00927158,0.0160814,0.0506324,209.745,0
dls,0.01,1497,2.994,0.00927182,0.0160829,0.0502268,212.759,0
dls,0.01,1498,2.996,0.00927209,0.0160845,0.0498127,215.833,0
dls,0.01,1499,2.998,0.00927239,0.016086,0.0493901,218.968,0
dls,0.01,1500,3.0,0.00927271,0.0160877,0.0489592,222.165,0
dls,0.01,1501,3.002,0.00927306,0.0160894,0.0485199,225.424,0
dls,0.01,1502,3.004,0.00927343,0.0160911,0.0480725,228.747,0
dls,0.01,1503,3.006,0.00927382,0.0160928,0.047617,232.133,0
dls,0.01,1504,3.008,0.00927423,0.0160946,0.0471537,235.584,0
dls,0.01,1505,3.01,0.00927465,0.0160964,0.0466828,239.1,0
dls,0.01,1506,3.012,0.00927509,0.0160983,0.0462043,242.681,0
dls,0.01,1507,3.014,0.00927554,0.0161002,0.0457186,246.328,0
dls,0.01,1508,3.016,0.009276,0.0161021,0.0452259,250.042,0
dls,0.01,1509,3.018,0.00927647,0.0161041,0.0447264,253.823,0
dls,0.01,1510,3.02,0.00927694,0.0161061,0.0442203,257.671,0
dls,0.01,1511,3.022,0.00927741,0.0161081,0.0437079,261.586,0
dls,0.01,1512,3.024,0.00927789,0.0161102,0.0431896,265.568,0
dls,0.01,1513,3.026,0.00927836,0.0161123,0.0426656,269.618,0
dls,0.01,1514,3.028,0.00927882,0.0161144,0.0421362,273.735,0
dls,0.01,1515,3.03,0.00927927,0.0161165,0.0416018,277.919,0
dls,0.01,1516,3.032,0.00927971,0.0161187,0.0410626,282.17,0
dls,0.01,1517,3.034,0.00928014,0.0161209,0.040519,286.487,0
dls,0.01,1518,3.036,0.00928055,0.0161231,0.0399714,290.871,0
dls,0.01,1519,3.038,0.00928094,0.0161253,0.0394201,295.32,0
dls,0.01,1520,3.04,0.0092813,0.0161275,0.0388655,299.834,0
dls,0.01,1521,3.042,0.00928164,0.0161298,0.0383079,304.411,0
dls,0.01,1522,3.044,0.00928194,0.0161321,0.0377476,309.052,0
dls,0.01,1523,3.046,0.00928222,0.0161343,0.0371851,313.754,0
dls,0.01,1524,3.048,0.00928245,0.0161366,0.0366207,318.518,0
dls,0.01,1525,3.05,0.00928265,0.0161389,0.0360548,323.34,0
dls,0.01,1526,3.052,0.0092828,0.0161412,0.0354877,328.22,0
dls,0.01,1527,3.054,0.00928291,0.0161434,0.0349197,333.157,0
dls,0.01,1528,3.056,0.00928296,0.0161457,0.0343512,338.147,0
dls,0.01,1529,3.058,0.00928297,0.016148,0.0337826,343.191,0
dls,0.01,1530,3.06,0.00928292,0.0161502,0.0332141,348.284,0
dls,0.01,1531,3.062,0.00928281,0.0161525,0.0326461,353.425,0
dls,0.01,1532,3.064,0.00928265,0.0161547,0.032079,358.612,0
dls,0.01,1533,3.066,0.00928242,0.016157,0.0315129,363.842,0
dls,0.01,1534,3.068,0.00928212,0.0161592,0.0309482,369.112,0
dls,0.01,1535,3.07,0.00928176,0.0161614,0.0303851,374.419,0
dls,0.01,1536,3.072,0.00928132,0.0161636,0.0298239,379.761,0
dls,0.01,1537,3.074,0.00928081,0.0161657,0.0292649,385.133,0
dls,0.01,1538,3.076,0.00928023,0.0161679,0.0287083,390.533,0
dls,0.01,1539,3.078,0.00927957,0.01617,0.0281543,395.956,0
dls,0.01,1540,3.08,0.00927884,0.0161721,0.027603,401.4,0
dls,0.01,1541,3.082,0.00927802,0.0161742,0.0270548,406.859,0
dls,0.01,1542,3.084,0.00927712,0.0161762,0.0265096,412.331,0
dls,0.01,1543,3.086,0.00927613,0.0161783,0.0259678,417.81,0
dls,0.01,1544,3.088,0.00927507,0.0161803,0.0254294,423.292,0
dls,0.01,1545,3.09,0.00927391,0.0161822,0.0248945,428.773,0
dls,0.01,1546,3.092,0.00927267,0.0161842,0.0243633,434.247,0
dls,0.01,1547,3.094,0.00927134,0.0161861,0.0238357,439.71,0
dls,0.01,1548,3.096,0.00926993,0.016188,0.023312,445.157,0
dls,0.01,1549,3.098,0.00926842,0.0161899,0.022792,450.582,0
dls,0.01,1550,3.1,0.00926682,0.0161917,0.022276,455.98,0
dls,0.01,1551,3.102,0.00926514,0.0161935,0.0217638,461.346,0
dls,0.01,1552,3.104,0.00926336,0.0161953,0.0212555,466.673,0
dls,0.01,1553,3.106,0.00926149,0.0161971,0.020751,471.957,0
dls,0.01,1554,3.108,0.00925954,0.0161988,0.0202504,477.19,0
dls,0.01,1555,3.11,0.00925749,0.0162005,0.0197536,482.367,0
dls,0.01,1556,3.112,0.00925536,0.0162022,0.0192605,487.482,0
dls,0.01,1557,3.114,0.00925313,0.0162039,0.018771,492.529,0
dls,0.01,1558,3.116,0.00925082,0.0162056,0.018285,497.501,0
dls,0.01,1559,3.118,0.00924842,0.0162072,0.0178026,502.392,0
dls,0.01,1560,3.12,0.00924594,0.0162088,0.0173234,507.195,0
dls,0.01,1561,3.122,0.00924337,0.0162105,0.0168474,511.903,0
dls,0.01,1562,3.124,0.00924071,0.0162121,0.0163745,516.511,0
dls,0.01,1563,3.126,0.00923797,0.0162136,0.0159045,521.012,0
dls,0.01,1564,3.128,0.00923515,0.0162152,0.0154371,525.399,0
dls,0.01,1565,3.13,0.00923225,0.0162168,0.0149724,529.664,0
dls,0.01,1566,3.132,0.00922928,0.0162184,0.0145099,533.803,0
dls,0.01,1567,3.134,0.00922622,0.0162199,0.0140495,537.807,0
dls,0.01,1568,3.136,0.00922309,0.0162215,0.0135911,541.671,0
dls,0.01,1569,3.138,0.00921989,0.0162231,0.0131343,545.388,0
dls,0.01,1570,3.14,0.00921661,0.0162246,0.012679,548.952,0
dls,0.01,1571,3.142,0.00921327,0.0162262,0.0122248,552.355,0
dls,0.01,1572,3.144,0.00920986,0.0162278,0.0117715,555.592,0
dls,0.01,1573,3.146,0.00920639,0.0162294,0.0113188,558.657,0
dls,0.01,1574,3.148,0.00920285,0.0162311,0.0108664,561.543,0
dls,0.01,1575,3.15,0.00919925,0.0162327,0.0104141,564.245,0
dls,0.01,1576,3.152,0.0091956,0.0162344,0.0099614,566.757,0
dls,0.01,1577,3.154,0.00919189,0.0162361,0.0095081,569.072,0
dls,0.01,1578,3.156,0.00918812,0.0162378,0.00905384,571.187,0
dls,0.01,1579,3.158,0.00918431,0.0162395,0.00859825,573.096,0
dls,0.01,1580,3.16,0.00918045,0.0162413,0.0085169,574.793,0
dls,0.01,1581,3.162,0.00917655,0.0162431,0.00877302,576.274,0
dls,0.01,1582,3.164,0.00917261,0.016245,0.00903048,577.535,0
dls,0.01,1583,3.166,0.00916863,0.0162469,0.00928949,578.572,0
dls,0.01,1584,3.168,0.00916461,0.0162488,0.00955029,579.38,0
dls,0.01,1585,3.17,0.00916056,0.0162509,0.00981312,579.956,0
dls,0.01,1586,3.172,0.00915649,0.0162529,0.0100782,580.297,0
dls,0.01,1587,3.174,0.00915239,0.016255,0.0103458,580.4,0
dls,0.01,1588,3.176,0.00914826,0.0162572,0.0106162,580.263,0
dls,0.01,1589,3.178,0.00914412,0.0162594,0.0108896,579.882,0
dls,0.01,1590,3.18,0.00913996,0.0162617,0.0111664,579.257,0
dls,0.01,1591,3.182,0.0091358,0.0162641,0.0114468,578.386,0
dls,0.01,1592,3.184,0.00913162,0.0162665,0.011731,577.268,0
dls,0.01,1593,3.186,0.00912744,0.0162691,0.0120195,575.902,0
dls,0.01,1594,3.188,0.00912326,0.0162717,0.0123124,574.289,0
dls,0.01,1595,3.19,0.00911908,0.0162744,0.0126102,572.428,0
dls,0.01,1596,3.192,0.00911491,0.0162772,0.0129132,570.32,0
dls,0.01,1597,3.194,0.00911075,0.01628,0.0132216,567.966,0
dls,0.01,1598,3.196,0.00910661,0.016283,0.0135358,565.368,0
dls,0.01,1599,3.198,0.00910249,0.0162861,0.0138562,562.527,0
dls,0.01,1600,3.2,0.00909839,0.0162892,0.0141831,559.447,0
dls,0.01,1601,3.202,0.00909432,0.0162925,0.0145169,556.13,0
dls,0.01,1602,3.204,0.00909028,0.0162959,0.014858,552.579,0
dls,0.01,1603,3.206,0.00908628,0.0162994,0.0152067,548.798,0
dls,0.01,1604,3.208,0.00908232,0.0163031,0.0155635,544.791,0
